city,temperature,humidity,weather,wind_speed,pressure
Sarābiyūm,22.06,31,clear sky,1.73,1014
Samannūd,22.24,25,clear sky,4.48,1014
Samālūţ,21.1,24,clear sky,3.35,1015
Sāḩil Ţahţā,22.12,21,clear sky,4.69,1015
Rosetta,16.97,55,clear sky,4.27,1016
Quwaysinā,22.68,24,clear sky,2.5,1014
Quţūr,20.9,31,few clouds,6.17,1015
Kousa,23.92,14,clear sky,5.83,1014
Qena Governorate,23.59,14,clear sky,5.42,1014
Qina,23.97,13,clear sky,5.61,1014
Qaşr al Farāfirah,20.95,20,clear sky,1.5,1015
Qalyub,20.25,40,clear sky,2.34,1014
Nuweiba,18.92,30,clear sky,4.7,1013
Nişf Atrīb,22.28,24,clear sky,3.3,1014
Naj‘ Tinjār,24.62,12,clear sky,6.14,1013
Nag Hammâdi,23.47,15,clear sky,5.78,1014
Naj‘ al Khuţbah,23.22,14,clear sky,5.16,1014
Minyat an Naşr,21.36,32,few clouds,5.77,1014
Munūf,21.85,26,clear sky,3.72,1014
Matruh Governorate,20.04,30,clear sky,1.54,1016
Maţāy,21,24,clear sky,3.43,1015
Mashtūl as Sūq,20.29,24,clear sky,2.41,1014
Marsá Maţrūḩ,17.54,45,clear sky,0.75,1016
Marsa Alam,21.59,36,clear sky,5.64,1014
Manfalūţ,21.76,24,clear sky,4.03,1015
Mallawī,21.05,24,clear sky,3.1,1015
Madīnat Sittah Uktūbar,19.59,30,clear sky,3.01,1015
Madīnat as Sādāt,20.45,31,clear sky,3.96,1015
Kom Ombo,24.63,10,clear sky,5.72,1014
Kawm Ḩamādah,21.91,26,few clouds,3.95,1014
Kafr Shukr,22.37,24,clear sky,2.47,1014
Kafr Şaqr,21.13,34,broken clouds,5.56,1014
Kafr az Zayyāt,21.81,26,few clouds,4.95,1014
Kafr el-Sheikh Governorate,17.97,46,clear sky,4.77,1016
Kafr ash Shaykh,19.49,37,clear sky,5.95,1015
Kafr ad Dawwār,17.45,53,clear sky,4.92,1016
Juhaynah,21.98,21,clear sky,4.73,1015
Al Jubayl,20.1,42,clear sky,9.26,1014
Jizayy,21.64,27,clear sky,3.49,1015
Jirja,22.62,19,clear sky,5,1014
South Sinai,11.3,29,clear sky,5.26,1014
Ezbet el-Burg,16.6,58,clear sky,5.39,1016
Iţsā,20.72,27,clear sky,3.37,1015
Esna,23.68,13,clear sky,5.02,1014
Idkū,16.57,60,clear sky,4.71,1016
Ibshawāy,20.73,30,clear sky,2.54,1015
Helwan,20.09,32,clear sky,0.95,1015
Hihyā,22.4,25,clear sky,1.95,1014
Ḩawsh ‘Īsá,19.98,38,few clouds,6.68,1015
Fuwwah,18.92,39,clear sky,5.19,1016
Farshūţ,22.99,17,clear sky,5.33,1014
Fāraskūr,17.99,46,clear sky,5.22,1016
Fāqūs,20.07,41,scattered clouds,6.14,1015
‘Ezbet el-Auqât,20.16,32,clear sky,0.79,1015
‘Izbat Abū ‘Aţwah,22.03,35,clear sky,4.63,1015
El-Qushlâqât,17.15,61,clear sky,6.5,1015
Egypt,19.46,25,clear sky,2.65,1015
Damietta Governorate,17.64,49,clear sky,5.26,1016
Damietta,16.87,55,clear sky,5.63,1016
Diyarb Najm,22.58,23,scattered clouds,3.96,1014
Disūq,19.57,36,clear sky,5.73,1015
Dishnā,23.21,15,clear sky,5.48,1014
Dikirnis,19.86,38,few clouds,6.19,1015
Dahab,21.47,33,clear sky,5.2,1013
Dayrūţ,21.25,24,clear sky,3.33,1015
Dayr Mawās,21.15,24,clear sky,3.26,1015
Dawwār Abū al ‘Āşī,17.37,50,clear sky,4.6,1016
Damanhur,19.64,37,clear sky,6.12,1015
Būsh,21.07,25,clear sky,3.2,1015
Port Said Governorate,17.23,56,clear sky,6.15,1015
Port Said,16.36,62,clear sky,6.42,1016
Safaga,21.34,43,clear sky,5.45,1014
Bilqās,20.67,36,clear sky,6.15,1015
Bilbeis,21.84,24,clear sky,1.68,1014
Basyūn,21.07,30,few clouds,6.02,1015
Beni Suweif Governorate,19.2,28,clear sky,2.56,1015
Banī Suwayf,21.26,25,clear sky,2.81,1015
Banī Mazār,20.75,23,clear sky,3.63,1015
Banī Ghālib,21.48,23,clear sky,3.84,1015
Banhā,22.28,24,clear sky,3.3,1014
Balţīm,16.74,55,clear sky,3.93,1016
Bāhā,21.27,24,clear sky,3.62,1015
Zagazig,22.35,23,few clouds,1.76,1014
Awsīm,20.25,28,clear sky,3.17,1015
El-Tor,20.08,42,clear sky,9.26,1014
At Tall al Kabīr,21.5,29,clear sky,2.76,1014
Asyut Governorate,21.56,23,clear sky,3.89,1015
Assiut,21.66,23,clear sky,4.07,1015
Aswan Governorate,22.3,28,clear sky,4.85,1014
Aswān,25.08,11,clear sky,6.21,1014
Suez,19.94,34,clear sky,3.01,1015
Suez Governorate,19.34,35,clear sky,2.74,1015
Aş Şaff,20.2,30,clear sky,2.52,1015
Aşlān,21.08,26,clear sky,3.2,1015
Ash Shuhadā’,22.21,25,few clouds,3.42,1014
Ash Shāţibī,17.09,55,clear sky,3.54,1016
Sharqia Province,20.29,40,scattered clouds,5.59,1015
Ashmūn,21.43,28,clear sky,4.03,1015
Al Wāsiţah,20.73,27,clear sky,3.12,1015
New Valley Governorate,21.88,11,clear sky,2.69,1014
Luxor,23.23,14,clear sky,5.3,1014
Al Qūşīyah,21.25,24,clear sky,3.49,1015
El Qoseir,20.8,34,clear sky,5.08,1014
Al Qurayn,21.3,31,few clouds,2.8,1014
Al Qanāyāt,22.53,22,few clouds,2.07,1014
Al Qanāţir al Khayrīyah,20.26,27,clear sky,3.46,1015
Qalyubia Governorate,20.31,25,clear sky,3.2,1014
Cairo,20.42,40,scattered clouds,1.54,1015
Cairo Governorate,18.67,33,clear sky,2.21,1015
Minya,20.99,23,clear sky,3.45,1015
Minya Governorate,20.01,23,clear sky,2.48,1015
Monufia Governorate,22.05,25,clear sky,3.65,1014
Al Maţarīyah,16.65,60,clear sky,6.68,1016
Al Manzalah,17.23,55,clear sky,6.39,1015
Al Mansurah,20.85,32,few clouds,5.8,1015
Al Manshāh,22.47,20,clear sky,4.91,1015
Al Maḩallah al Kubrá,21.36,28,few clouds,5.38,1014
Al Khārijah,23.06,14,clear sky,3.61,1014
Al Khānkah,20.26,40,scattered clouds,1.54,1014
Giza,20.41,29,clear sky,1.86,1015
Giza Governorate,19.76,29,clear sky,3.33,1015
Al Janādilah,21.2,24,clear sky,3.29,1015
Al Jammālīyah,17.89,49,clear sky,5.97,1015
Ismailia,22.04,35,clear sky,4.63,1015
Ismailia Governorate,21.8,35,clear sky,4.63,1015
Alexandria,17.06,55,clear sky,3.39,1016
Alexandria Governorate,17.35,52,clear sky,4.37,1016
Al Ibrāhīmīyah,22.21,26,scattered clouds,3.67,1014
Al Ḩubayl,23.25,14,clear sky,5.06,1014
Al Ḩawāmidīyah,20.44,31,clear sky,0.95,1015
Al Ḩāmūl,18.35,45,clear sky,5.16,1016
Hurghada,20.65,39,clear sky,9.49,1013
Gharbia Governorate,21.51,29,scattered clouds,5.85,1014
Al Fayyum,20.77,27,clear sky,3.42,1015
Faiyum Governorate,20.68,27,clear sky,2.35,1015
Al Fashn,20.58,26,clear sky,3.48,1015
Beheira,20.62,32,clear sky,4.94,1015
Al Bawīţī,19.92,25,clear sky,3.22,1015
Al Balyanā,22.77,18,clear sky,5.01,1014
Al Bājūr,21.92,26,clear sky,3.86,1014
Red Sea,20.74,38,clear sky,9.4,1013
Al Badārī,21.69,23,clear sky,4.44,1015
Al ‘Ayyāţ,20.33,30,clear sky,2.4,1015
Al ‘Arīsh,17.1,61,clear sky,6.47,1015
El Alamein,17.13,52,clear sky,3.21,1016
Akhmīm,22.28,21,clear sky,4.86,1015
Aga,21.73,27,few clouds,5.12,1014
Ad Dilinjāt,21.2,32,broken clouds,5.93,1015
Dakahlia Governorate,19.86,38,few clouds,6.19,1015
Abū Tīj,21.72,23,clear sky,4.29,1015
Abu Simbel,23.7,17,clear sky,2.08,1013
Abū Qurqāş,21.01,24,clear sky,3.15,1015
Abū Kabīr,21.04,34,scattered clouds,4.98,1014
Abū Ḩammād al Maḩaţţah,21.82,26,clear sky,1.57,1014
Abū al Maţāmīr,19.68,39,clear sky,6.44,1015
Abnūb,21.59,23,clear sky,4.03,1015
Sarandë,13.75,89,overcast clouds,2.95,1012
Konispol,12.53,74,overcast clouds,3.01,1012
Delvinë,11.51,80,light rain,2.24,1012
Dongola,29.12,6,scattered clouds,5.68,1011
Zalingei,34.68,13,clear sky,5.11,1005
Yei,32.57,31,overcast clouds,4.95,1004
Yambio,35.02,27,overcast clouds,2.27,1003
Wau,39.12,17,scattered clouds,1.37,1003
Wagar,34.9,17,clear sky,4.31,1006
Wad Rāwah,33.39,8,clear sky,5.47,1008
Wad Medani,34.6,10,clear sky,5.66,1007
Wadi Halfa,25.73,9,clear sky,4,1013
Wad az Zāki,33.51,8,clear sky,6.22,1007
Aweil,38.58,14,broken clouds,3.14,1003
Umm Ruwaba,35.07,10,clear sky,6.01,1006
Umm Kaddadah,32.73,9,clear sky,6.09,1007
Um Jar Al Gharbiyya,35.07,10,clear sky,6.07,1007
Omdurman,32.11,5,clear sky,5.92,1008
Um Bārid,38.25,15,broken clouds,5.18,1004
Tumko,34.55,10,clear sky,4.18,1006
Torit,38.77,14,broken clouds,1.69,1002
Tonj,38.54,18,broken clouds,2.96,1003
Tokār,25.97,67,broken clouds,7.32,1011
Tandaltī,35.48,10,clear sky,6.4,1006
Tambura,37.31,20,overcast clouds,2.61,1003
Talodi,38.62,12,overcast clouds,4.53,1003
Sudan,30.3,4,clear sky,6.58,1010
Singa,36.95,13,few clouds,5.58,1005
Shendi,31.54,4,clear sky,6.02,1009
Sawākin,25.04,64,scattered clouds,6.28,1012
Sennar,35.98,12,broken clouds,5.64,1006
Rumbek,38.13,19,overcast clouds,3.23,1003
Rumaylah,32.4,5,clear sky,5.97,1008
Raja,37.72,15,scattered clouds,3.33,1003
Rabak,36.26,11,clear sky,5.66,1005
Nyala,34.68,10,few clouds,4.66,1006
Nialeir,38.51,19,overcast clouds,4.63,1002
Debbat Nabaqaya,38.13,14,scattered clouds,5.84,1003
Medingbor,37.91,19,overcast clouds,3.6,1002
Massa,37.77,11,scattered clouds,4.34,1004
Maridi,30.76,37,light rain,3.12,1005
Merowe,30.17,4,broken clouds,5.49,1010
Marabba,36.73,11,clear sky,5.35,1005
Malakal,39.66,13,overcast clouds,3.86,1002
Maiurno,36.09,12,broken clouds,5.7,1006
Ludu,37.5,16,broken clouds,3.09,1003
Liamyok,38.59,18,overcast clouds,1.49,1002
Leer,38.83,14,overcast clouds,2.22,1003
Kuacjok,38.42,15,overcast clouds,3.29,1003
Kutum,29.68,12,clear sky,4.11,1008
Kūstī,36.31,11,clear sky,5.66,1005
Kurmuk,37.5,16,broken clouds,3.09,1003
Kuraymah,29.91,4,broken clouds,5.54,1010
Kināna,34.73,11,clear sky,5.55,1006
Kassala,34.81,21,clear sky,5.45,1006
Karmah an Nuzul,28.79,6,clear sky,5.3,1011
Kapoeta,38.02,16,overcast clouds,5.7,1002
Kaduqli,36.94,12,few clouds,5.34,1005
Juba,37.4,18,overcast clouds,2.34,1002
Jellab,36.63,15,scattered clouds,3.02,1004
Jabal Mayyah,35.58,12,scattered clouds,5.49,1006
Gogrial,38.06,15,overcast clouds,2.45,1003
Gebeit,24.96,6,clear sky,5.17,1012
Jalqani,38.01,15,broken clouds,5.39,1004
Pajok,31.63,26,overcast clouds,2.94,1003
El ‘Urdi,29.04,6,scattered clouds,5.63,1011
Doka,35.79,18,overcast clouds,4.68,1005
Dilling,33.54,12,overcast clouds,6.63,1006
Port Sudan,24.8,61,clear sky,7.52,1012
Bor,37.82,18,overcast clouds,2.87,1002
Bongak,37.28,20,overcast clouds,1.22,1002
Bentiu,34.87,17,overcast clouds,1.72,1003
Berber,30.61,3,overcast clouds,6.56,1009
Bārah,32.87,9,clear sky,6.1,1008
‘Azāzah,35.5,15,broken clouds,4.54,1006
Ayowangen,39.68,13,overcast clouds,3.86,1002
Atbara,31.01,3,few clouds,6.62,1009
As Sūkī,36.7,13,few clouds,5.71,1005
Ash Shiqlah,31.01,3,few clouds,6.61,1009
Northern State,28.1,6,clear sky,4.92,1011
Ar Ruseris,38.57,15,scattered clouds,5,1003
Ar Rahad,34.81,10,clear sky,6.19,1006
Aroma,34.68,17,clear sky,4.56,1006
Argo,28.88,6,clear sky,5.28,1011
An Nuhūd,35.07,9,few clouds,6.89,1006
Amiling,31.48,23,overcast clouds,0.98,1003
Al-Ubayyid,33.54,9,clear sky,6.63,1007
Al Qiţena,32.86,7,clear sky,6.29,1008
Gedaref,35.58,15,overcast clouds,4.52,1006
Al Masallamiyya,34.26,10,clear sky,5.72,1007
Al Mijlad,37.78,10,overcast clouds,4.57,1004
El Matama,31.57,4,clear sky,5.95,1009
Al Manāqil,34.73,10,clear sky,5.81,1007
Al Lagowa,36.47,11,broken clouds,5.08,1005
Al Kodab,31.68,4,clear sky,5.75,1009
Khartoum North,32.28,5,clear sky,5.97,1008
Khartoum,32.4,5,clear sky,5.97,1008
Khartoum State,31.76,5,clear sky,6.04,1009
Al Kiremit al ‘Arakiyyīn,34.61,10,clear sky,5.77,1007
Al Kawa,35.33,11,clear sky,5.64,1006
El Geneina Fort,33.01,10,few clouds,1.42,1006
Geneina,33.01,10,few clouds,1.49,1006
Al Hilāliyya,33.78,9,clear sky,5.48,1007
Al Ḩawātah,36.89,14,overcast clouds,4.59,1005
Al Hasaheisa,33.99,10,clear sky,5.57,1007
Al Fūlah,36.52,11,overcast clouds,5.98,1005
Al-Fashir,32.98,9,few clouds,4.29,1007
El Bauga,30.31,3,overcast clouds,6.3,1010
Ed Dueim,34.4,10,clear sky,6.26,1007
Ad Dindar,37.41,13,few clouds,5.17,1004
Ed Damer,31.2,3,few clouds,6.58,1009
Ad-Damazin,38.48,15,scattered clouds,5,1003
Ad Dabbah,30.42,5,broken clouds,5.38,1010
Abyei,39.56,13,overcast clouds,1.71,1003
Abū Zabad,34.77,11,overcast clouds,6.65,1006
Abu Jibeha,36.33,12,broken clouds,5.14,1005
Upper Nile,40.1,13,overcast clouds,4.06,1002
Dolinom,39.9,16,broken clouds,4.42,1001
Sabun,30.67,38,overcast clouds,2.24,1005
Siaya,29.49,34,broken clouds,5.61,1004
Al Ya‘rubīyah,13.14,33,overcast clouds,2.16,1014
Huye,17.76,90,light rain,1.65,1011
Nāwday,7.39,70,light rain,2.49,1017
Charbūkh,8.62,62,light rain,2.98,1017
Muḩammad ‘Azīz,8.67,63,light rain,3.2,1017
Zālah Nāw,8.14,70,light rain,1.96,1017
Qarah Gawl al ‘Ulyā,8.97,59,light rain,2.56,1017
Ar Rifā‘,16.99,91,clear sky,3.6,1014
Shibli,18.07,45,clear sky,1.35,1014
Rumat Heib,18.03,52,clear sky,3.48,1014
Sallama,18.48,52,scattered clouds,1.34,1014
Kfar Vradim,15.5,52,scattered clouds,1.34,1014
Al Wafrah,19.32,35,overcast clouds,4.52,1013
Salwá,14.98,69,overcast clouds,0.89,1013
Al Qiblah,14.4,69,overcast clouds,5.05,1013
Ar Rābiyah,14.32,69,overcast clouds,5.14,1013
Al ‘Abbāsīyah,14.19,69,overcast clouds,5.14,1013
Barbaros,17.38,47,scattered clouds,2.81,1015
Al Başrah al Qadīmah,17.95,39,overcast clouds,2.06,1013
Lumwe,19.41,94,moderate rain,1.19,1012
‘Ashub,24.31,54,broken clouds,4.09,1013
Al Muqaţţarah,25.95,65,few clouds,5.21,1013
Al Khor,20.8,43,overcast clouds,3.06,1013
Baladīyat Umm Şalāl,22.28,42,overcast clouds,4.17,1013
Baladīyat ar Rayyān,21.83,40,overcast clouds,4.29,1013
Baladīyat ad Dawḩah,19.95,77,broken clouds,4.63,1013
Al Wakrah,23.86,43,broken clouds,3.63,1013
Ash Shu‘aybah,18.1,88,moderate rain,1.54,1014
Kūh Sefīd,8.26,46,broken clouds,4.36,1014
Ja‘farābād-e Now,13.97,58,overcast clouds,2.06,1013
Greece,7.95,97,overcast clouds,1.41,1013
Aralez,4.31,38,overcast clouds,2.01,1019
Ḩajrat al Khinbish,20.88,45,clear sky,4.03,1010
‘Uşayfirāt,21.46,46,overcast clouds,2.34,1013
Çardaklı,10.24,41,overcast clouds,1.52,1014
Ballı,6.33,51,overcast clouds,0.65,1014
Yemişli,4,54,overcast clouds,0.38,1014
Karsani,5.89,58,overcast clouds,1.73,1015
Al Fāḑilī,21.65,41,scattered clouds,1.82,1013
Şuwayr,13.38,53,few clouds,4.21,1013
Sovetabad,9.93,79,few clouds,4.45,1017
Sidīs,20.05,13,clear sky,6.17,1012
Khushaybī al Ḩaḑar,25.07,21,clear sky,6.49,1009
Tumayr,24.04,37,broken clouds,5.96,1010
Al Fuwayliq,22.55,10,clear sky,5.74,1010
Al Majāridah,30.44,39,clear sky,3.96,1011
Alaïli Ḏaḏḏa‘,30.11,36,broken clouds,8.97,1008
Rhodes,17.1,65,scattered clouds,2.68,1015
Al Fayşalīyah,23.88,36,overcast clouds,5.38,1011
Markaz Bilad at Ta`am,25.89,36,clear sky,3.68,1010
Coast Province,32.47,45,broken clouds,8.87,1005
Eastern,31.87,32,clear sky,4.4,1006
Central Province,26.23,37,scattered clouds,4.52,1008
Western Province,29.2,31,overcast clouds,6.73,1004
Rift Valley Province,35.8,14,overcast clouds,6.5,1003
North Eastern Province,36.06,25,few clouds,4.93,1005
Abū Mūsá,22.99,64,broken clouds,3.09,1012
Las Anod,29.96,15,broken clouds,6.11,1010
Al Jum`ah,20.18,37,clear sky,3.62,1012
Al Hadiyah,28.16,37,clear sky,3.88,1010
Kusmah,20.95,40,clear sky,3.48,1011
Riqab,21.44,35,clear sky,3.91,1010
As Sukhnah,32.5,33,clear sky,4.45,1009
Ar Rujum,19.14,53,few clouds,2.49,1013
Al Khamis,30.5,43,clear sky,2.81,1010
Al `Urrah,21.37,48,clear sky,2.96,1014
Khavāş Kūh,9.89,26,clear sky,2.85,1014
Al Maghrabah,26.62,41,scattered clouds,3.7,1012
As Sararah,17.71,45,scattered clouds,3.81,1014
An Nasirah,17.88,46,scattered clouds,3.63,1014
Mabyan,24.94,44,few clouds,2.71,1011
Ḩisyān as Sawāb,7.57,63,light rain,2.11,1017
Khorramābād,7.59,48,overcast clouds,3.76,1015
Matnah,15.57,42,clear sky,3.56,1014
Al Hayfah,21.57,22,overcast clouds,4.21,1012
Bayt Marran,20.94,23,overcast clouds,4.16,1012
Al Nashmah,26.8,23,overcast clouds,4.17,1009
Nomós Piraiós,12.17,83,overcast clouds,4.44,1013
Al Hashwah,27.21,25,broken clouds,7.33,1010
Saqayn,16.84,59,clear sky,4.05,1014
Al Mahjal,30.26,12,broken clouds,1.25,1008
Rajuzah,22.43,29,scattered clouds,7.49,1011
Fuwayriţ,18.97,55,overcast clouds,3.45,1014
Al Khirab,26.68,33,scattered clouds,8.11,1011
Al Humaydat,28.04,30,few clouds,9.03,1010
Eqbālīyeh,11.78,25,overcast clouds,2.49,1015
Al Madan,23.88,47,scattered clouds,3.19,1011
Al `Ashshah,26.97,39,scattered clouds,5.34,1011
Hisn Bani Sa`d,30.29,23,clear sky,10.89,1008
Al Matun,31.69,18,clear sky,8.86,1007
Al Maslub,32.37,15,clear sky,5.84,1006
Al Ghayl,32.62,13,clear sky,2.4,1007
Al Jamimah,26.32,45,few clouds,3.63,1011
Habur,25.75,38,scattered clouds,4.39,1011
Ar Rawd,33.15,12,clear sky,2.99,1006
As Sahbā’,19.4,32,broken clouds,4.79,1011
As Sal`ah,25.63,67,clear sky,5.77,1009
Ar Rubu`,27.54,27,scattered clouds,5.44,1011
Maqbanah,30.57,16,scattered clouds,3.21,1009
Dubah,17.9,41,few clouds,5.63,1012
Ar Rida'i,19.92,23,scattered clouds,3.83,1013
Néa Alikarnassós,17.82,59,scattered clouds,8.75,1013
Red Sea,28.15,10,broken clouds,5.62,1010
Lakes,38.79,17,overcast clouds,3.89,1002
Al Jazīrah,34.19,10,clear sky,5.7,1007
Al Qaḑārif,35.64,15,overcast clouds,4.48,1006
Unity,38.51,14,overcast clouds,0.46,1003
White Nile,35.41,11,few clouds,5.23,1006
Blue Nile,36.7,17,broken clouds,3.16,1004
Central Equatoria,31.69,33,light rain,2.46,1004
Western Equatoria,34.7,26,broken clouds,5.11,1004
Western Bahr al Ghazal,37.75,16,overcast clouds,2.32,1003
Western Darfur,35.61,12,clear sky,3.52,1005
Southern Darfur,37.12,10,scattered clouds,3.6,1004
Southern Kordofan,37.63,12,overcast clouds,5.51,1004
Jonglei,35.82,24,overcast clouds,2.71,1003
Kassala,34.56,11,clear sky,5.17,1007
River Nile,28.43,4,scattered clouds,6.2,1011
Northern Bahr al Ghazal,38.5,14,overcast clouds,3.32,1003
Northern Darfur,27.58,6,clear sky,5.02,1010
North Kordofan,30.79,6,clear sky,6.08,1009
Eastern Equatoria,38.39,16,scattered clouds,6.77,1002
Sinnār,37.51,14,few clouds,5,1004
Warrap,39.53,15,broken clouds,2.35,1002
Kremastí,16.96,55,scattered clouds,2.57,1015
Afántou,16.84,55,scattered clouds,2.57,1016
Archangelos,15.99,59,scattered clouds,3,1015
Lindos,15.15,61,scattered clouds,3.4,1016
Lárdos,14.62,60,scattered clouds,3.48,1015
Gâlâfi,35.03,26,few clouds,4.44,1008
Al Mayfa'ah,19.79,40,overcast clouds,7.37,1013
Ar Radmah,21.87,31,broken clouds,4.72,1013
Hammam Damt,22.57,28,few clouds,4.57,1013
Zakhim,19.63,29,scattered clouds,5.37,1013
Al Wiḩdah,19.7,36,clear sky,5.05,1015
Maswarah,24.26,10,clear sky,7.67,1011
Tawr al Bahah,27.63,37,overcast clouds,3.75,1012
Ararat Province,1.83,52,overcast clouds,1.47,1020
Syunik Province,-2.09,79,overcast clouds,0.49,1017
Vayots Dzor Province,1.43,51,overcast clouds,1.15,1018
Rokone al Arab,38.9,9,scattered clouds,2.69,1003
Shirvan,11.47,48,few clouds,3.49,1017
Lankaran Sahari,11.03,71,scattered clouds,5.66,1017
Shusha City,1.54,61,overcast clouds,0.98,1016
Tartar Rayon,11.32,23,scattered clouds,1.76,1016
Xankandi Sahari,5.47,55,overcast clouds,0.79,1016
Khojavend District,7.02,52,overcast clouds,0.82,1016
Al ‘Awājīyah,22.88,40,few clouds,9.26,1012
Raḑwān,24.09,51,clear sky,10.56,1010
Al Muwayh,24.84,47,scattered clouds,10.28,1010
Al Hadā,19.66,87,light rain,4.04,1013
Ḩayy al Manākh,18.95,63,few clouds,4.63,1016
Mizhirah,28.91,70,few clouds,3.6,1010
Kushar,23.1,57,scattered clouds,3.37,1011
Aslam,27.04,56,broken clouds,4.17,1011
Haydan,18.84,60,few clouds,4.02,1013
Idfu,24.31,11,clear sky,5.68,1014
Al Mudawwarah,26.04,58,overcast clouds,3.4,1011
Al Ābār,26.74,58,overcast clouds,4.03,1011
Mahārij,29.42,18,scattered clouds,2.93,1011
Ad Dakhiliyah,29.39,15,clear sky,3.34,1012
Al Batinah South Governorate,26.87,38,scattered clouds,4.22,1013
Muḩāfaz̧at al Wusţá,29.74,20,clear sky,3.64,1012
Ash Sharqiyah South Governorate,30.53,16,clear sky,4.76,1012
Az̧ Z̧āhirah,29.45,18,few clouds,3.12,1012
Muscat Governorate,23.74,38,clear sky,2.22,1012
Musandam,21.7,51,scattered clouds,1.43,1014
Dhofar,30.05,14,clear sky,3.71,1011
Umm Ghuwaylīnah,19.97,77,broken clouds,4.63,1013
Al Jisrah,19.99,77,broken clouds,4.63,1013
Yanqul,28.33,19,scattered clouds,3.12,1013
Bayt al ‘Awābī,22.93,28,clear sky,2.46,1014
Atongo,38.62,17,overcast clouds,1.81,1003
Al Ḩamrānīyah,26.97,39,few clouds,1.54,1013
Aţ Ţawār,26.01,44,clear sky,2.06,1013
Şabāḩ as Sālim,14.25,76,overcast clouds,0.45,1013
Syria,18.93,63,few clouds,4.63,1016
Al Miftah,20.35,48,few clouds,3.31,1011
Ostān-e Ardabīl,3.84,50,overcast clouds,0.79,1015
‘Uqrat Şafḩah,13.07,23,clear sky,4.19,1014
Méniko,14.03,56,scattered clouds,3.64,1015
Al Qudayḩ,18.09,49,clear sky,3.81,1014
Aden,26.32,56,broken clouds,5.15,1011
‘Izbat Nādī aş Şayd,17.49,52,clear sky,3.79,1016
Nurdağı,10.2,53,broken clouds,2.3,1015
Kūlān,8.34,66,light rain,2.44,1017
Qalwazah ‘Ulyā,7.85,64,light rain,3.08,1017
Shāh Karam,12.01,8,clear sky,3.09,1012
Shahreza,7.68,25,clear sky,2.04,1012
Rehnān,11.73,17,clear sky,3.35,1012
Qahderījān,12.03,15,clear sky,2.33,1012
Najafābād,11.19,17,clear sky,2.39,1012
Khomeynī Shahr,11.67,16,clear sky,2.9,1012
Kelīshād va Sūdarjān,12.28,15,clear sky,2.41,1012
Falāvarjān,12.19,15,clear sky,2.35,1012
Isfahan,5.84,21,few clouds,1.66,1013
Isfahan,11.8,17,clear sky,3.48,1012
Dowlatābād,11.82,8,clear sky,3.09,1012
Dorcheh Pīāz,12.19,16,clear sky,2.73,1012
Az Zarqā,19.18,40,clear sky,5.71,1015
Makamba,19.82,92,moderate rain,1.14,1011
Makamba Province,17.97,92,moderate rain,1.14,1011
Bururi Province,16.59,92,moderate rain,1.08,1012
Bururi,16.82,92,moderate rain,1.08,1012
Rumonge,23.47,77,light rain,3.77,1009
Mwaro,17.1,91,moderate rain,0.12,1011
Murukaramu,24.79,71,light rain,3.35,1009
Rohero,24.64,71,light rain,3.35,1009
Bujumbura,24.64,71,light rain,3.35,1009
Muramvya Province,16.17,93,moderate rain,0.97,1010
Muramvya,16.71,93,moderate rain,0.97,1010
Gitega Province,19.11,86,light rain,0.53,1011
Gitega,18,88,moderate rain,0.52,1010
Ruyigi Province,20.79,77,light rain,1.2,1009
Ruyigi,18.52,86,moderate rain,0.87,1010
Cankuzo Province,21.5,73,light rain,2.78,1008
Cankuzo,21.82,73,light rain,2.78,1008
Karuzi Province,19.3,90,light rain,1.43,1010
Karuzi,19.15,90,light rain,1.43,1010
Bubanza Province,23.39,80,moderate rain,1.15,1009
Bubanza,22.4,80,moderate rain,1.15,1009
Cibitoke Province,18.62,96,moderate rain,0.55,1011
Cibitoke,20.18,98,moderate rain,1.07,1011
Ngozi Province,19.02,87,light rain,1.55,1009
Ngozi,18.19,87,light rain,1.55,1009
Kayanza Province,18.29,93,moderate rain,1.39,1011
Kayanza,17.99,91,moderate rain,1.46,1011
Muyinga Province,21.65,70,light rain,2.86,1008
Muyinga,21.17,70,light rain,2.86,1008
Kirundo Province,21.18,79,moderate rain,2.46,1008
Kirundo,21.37,79,moderate rain,2.46,1008
Al Amal (Nimrah Thamāniyah),20.73,23,clear sky,3.16,1015
Burundi,18.02,84,moderate rain,1.78,1010
Rutana,18.53,89,moderate rain,0.93,1011
Rutana Province,17.39,88,light rain,1.18,1011
Mwaro Province,16.65,91,moderate rain,0.12,1011
Sarghoûn,14.11,67,scattered clouds,3.58,1014
Manyara,23.04,65,light rain,2.61,1006
Al Mu‘allimīn,8.81,73,light rain,5.42,1016
Qaryat al ‘Ankūr,10.26,66,overcast clouds,5.88,1016
